編號,客家語,客語標音,華語詞義,例句,翻譯,備註,詞性1,詞性2,分類
11-20,巷,hongˋ,巷子,"臺北市有當多巷
細巷當暗，你愛細義","臺北市有很多巷弄。
小巷子很暗，你要小心。",,名詞,,11通訊、建設與交通
11-21,游泳池,rhiuˇ rhun^ chiˇ,游泳池,去游泳池尋教練學泅水,去游泳池找教練學游泳。,,名詞,,11通訊、建設與交通
11-22,區,ki+,區,佢戴士林區,他住士林區。,,名詞,,11通訊、建設與交通
11-23,騎,kiˇ,騎,"騎車愛注意安全
這鐵馬恁高，等你較大正使得騎","騎車要注意安全。
這自行車那麼高，等你比較大時才可以騎。",,動詞,,11通訊、建設與交通
11-24,橋,kiauˇ,橋,這板橋舊年分大水打走,這座橋去年被大水沖走。,,名詞,,11通訊、建設與交通
11-25,樓,leuˇ,樓,佢戴十二樓,他住十二樓。,,名詞,,11通訊、建設與交通
11-26,路,luˋ,路,中山路,中山路。,,名詞,,11通訊、建設與交通
11-27,捷運,ciabˋ rhunˋ,捷運,坐捷運,坐捷運。,,名詞,,11通訊、建設與交通
11-28,駛,sii^,駕駛、開（車）,"阿爸係駛計程車个
你若係愛用車，使得借你駛","爸爸是開計程車的。
你如果要用車，可以借你開。",,動詞,,11通訊、建設與交通
11-29,市,shiˋ,市,臺南市,臺南市。,,名詞,,11通訊、建設與交通
11-30,船,shonˇ,船,高雄港有當多船。,高雄港有很多船。,,名詞,,11通訊、建設與交通
11-31,手機,shiu^ gi+,手機,緊搞手機，目珠會壞撇！,一直玩手機，眼睛會壞掉！,,名詞,,11通訊、建設與交通
11-32,電話,tienˋ faˋ,電話,有事情斯打電話分阿銘,有事情就打電話給阿銘。,,名詞,,11通訊、建設與交通
11-33,電腦,tienˋ no^,電腦,搞電腦,玩電腦。,,名詞,,11通訊、建設與交通
11-34,電梯,tienˋ toi+,電梯,若東西恁多，坐電梯較省力,你的東西那麼多，坐電梯比較省力。,,名詞,,11通訊、建設與交通
11-35,奧多拜（機車）,o+ doˋ baiˋ (gi+ cha+),機車,騎奧多拜,騎機車。,,名詞,,11通訊、建設與交通
12-1,賺,conˋ,賺,經濟毋好，賺毋着來食,經濟差，很難賺錢維生。,,動詞,,12職業與經濟
12-2,賺錢,conˋ cienˇ,賺錢,賺錢賺毋着來使,賺錢賺得不夠花。,,動詞,,12職業與經濟
12-3,伸,chun+,剩餘,屋家米伸無幾多,家裡米剩沒多少。,,動詞,,12職業與經濟
12-4,店,diamˋ,店鋪,這間店生理當好,這間店生意很好。,,名詞,,12職業與經濟
12-5,發票,fad^ piauˋ,發票,發票兩個月對獎一到,發票每兩個月兌獎一次。,,名詞,,12職業與經濟
12-6,飯店,ponˋ diamˋ,飯店,在飯店歇一夜,在飯店休息一晚,,名詞,,12職業與經濟
12-7,加,ga+,加,"加法
加五十個銀分你","加法。
加五十元給你。",,動詞,,12職業與經濟
12-8,減,gam^,減,"減法
這飯添忒多，減兜分你好無？","減法。
這飯添太多，攤一些給你好嗎？",,動詞,,12職業與經濟
12-9,耕田,gang+ tienˇ ,耕田；務農,"耕田人煞猛耕田
耕田愛照節氣來做事","農夫努力耕田。
耕田要依照節氣來工作。",,動詞,,12職業與經濟
12-10,耕田人,gang+ tienˇ nginˇ,種田人、農夫,吾太係耕田人，吾爸乜係,我的曾祖父是農夫，我爸爸也是。,,名詞,,12職業與經濟
12-11,記者,giˋ zha^,記者,記者等下愛來採訪，你準備一下,記者等一下要來採訪，你準備一下。,,名詞,,12職業與經濟
12-12,貴,guiˋ,貴,這下麼个都貴，還衰過,現在什麼都貴，真可憐。,,形容詞,,12職業與經濟
12-13,工廠,gung+ chong^,工廠,阿爸在工廠上班。,爸爸在工廠上班。,,名詞,,12職業與經濟
12-14,工人,gung+ nginˇ,工人,工人靠苦力賺錢,工人靠勞力賺錢。,,名詞,,12職業與經濟
12-15,公司,gung+ sii+,公司,公司賺當多錢,公司賺很多錢。,,名詞,,12職業與經濟
12-16,工業,gung+ ngiabˋ,工業,工業區,工業區。,,名詞,,12職業與經濟
12-17,下班,ha+ ban+,下班,六點正下班,六點才下班。,,動詞,,12職業與經濟
12-18,借,ziaˋ,借,臨時愛用錢，使得同你借兜無？,臨時要用錢，可以跟你借一些嗎？,,動詞,,12職業與經濟
12-19,欠,kiamˋ,欠,欠數欠恁久，哪久愛還？,欠債欠那麼久，何時要還？,,動詞,,12職業與經濟
12-20,旅社（旅館）,li^ sha+ (li^ guan^),旅館,轉角新開一間旅社，已派頭,轉角有一間新開的旅館，很氣派。,,名詞,,12職業與經濟
12-21,賣,maiˋ,賣,"這玩具無麼个心色，賣無人愛
賣撇","這玩具沒什麼趣味，賣不出去。
賣掉。",,動詞,,12職業與經濟
12-22,買,mai+,買,這禮拜咖啡買一送一,這禮拜咖啡買一送一。,,動詞,,12職業與經濟
12-23,銀行,ngiunˇ hongˇ,銀行,臺灣銀行,臺灣銀行。,,名詞,,12職業與經濟
12-24,辦公室,panˋ gung+ shid^,辦公室,辦公室尖二十個人，硬硬會無路好行,辦公室擠了二十個人，幾乎沒有路可以走。,,名詞,,12職業與經濟
12-25,票,piauˋ,票,"車票愛袋好，毋見撇斯麻煩哩喲！
若電影票放哪去咧？","車票要放好，不見就麻煩了！
你的電影票放到哪裡了？",,名詞,,12職業與經濟
12-26,便宜,pienˇ ngiˇ,便宜,"高麗菜大出，十分便宜
便宜無好貨","高麗菜正盛產，非常便宜。
便宜沒好貨。",,形容詞,,12職業與經濟
12-27,請假,ciang^ ga^,請假,下禮拜一請假,下禮拜一請假。,「假」亦可讀為「gaˋ」,動詞,,12職業與經濟
12-28,事,sheˋ,工作,阿叔去田項做田事,叔叔去田裡耕作。,,名詞,,12職業與經濟
12-29,生理,sen+ li+,生意,頭家當笑面，生理一等好,老闆笑容滿面，生意非常好。,,名詞,,12職業與經濟
12-30,市場,shiˋ chongˇ,市場,市場肚，麼个都賣,市場裡，什麼都賣。,,名詞,,12職業與經濟
12-31,司機,sii+ gi+,司機,佢請司機駛車載佢去飯店,他請司機開車載他去飯店。,,名詞,,12職業與經濟
12-32,算,sonˋ,算、數數,"算毋和
算毋著","不划算。
算錯。",,動詞,,12職業與經濟
12-33,上班,shong+ ban+,上班,打早斯愛上班，還悿！,一大早就要上班，很累！,,動詞,,12職業與經濟
12-34,頭家,teuˇ ga+,老闆,該頭家對人當好,那老闆對人很好。,,名詞,,12職業與經濟
12-35,頭路,teuˇ luˋ,工作,你畢業後想愛做麼个頭路？,你畢業後想要做什麼工作？,,名詞,,12職業與經濟
12-36,信袋（信絡、信封）,sinˋ toiˋ (sinˋlogˋ、sinˋ fung+),信封,買一隻信袋,買一只信封。,,名詞,,12職業與經濟
12-37,先生,sin+ sen+,老師；醫生,"做先生愛有耐心
去醫院分先生看","當老師要有耐心。
去醫院看醫生。",,名詞,,12職業與經濟
12-38,做事,zoˋ sheˋ,工作,逐日做事做到斷烏,每天工作到天黑。,,動詞,,12職業與經濟
12-39,主任,zhu^ rhimˋ,主任,教務主任,教務主任。,,名詞,,12職業與經濟
12-40,花錢,fa+ cienˇ,花錢,毋好恁會花錢，較省兜！,不要那麼會花錢，節省一點！,,動詞,,12職業與經濟
13-1,表演,biau^ rhenˋ,表演,老妹在舞臺項表演,妹妹在舞臺上表演。,,動詞,,13藝文與教育
13-2,比賽,bi^ saiˋ,比賽,講演比賽,演講比賽。,,名詞,動詞,13藝文與教育
13-3,畢業,bid^ ngiabˋ,畢業,阿姊今年六月愛畢業,姊姊今年六月要畢業。,,動詞,,13藝文與教育
13-4,放學（放轉）,biongˋhogˋ (biongˋ zhon^),放學,放學愛跈緊轉屋家,放學要馬上回家。,,動詞,,13藝文與教育
13-5,放尞,biongˋ liauˋ,放假,下禮拜放尞,下禮拜放假。,,動詞,,13藝文與教育
13-6,放紙鷂,biongˋ zhi^ rhauˋ,放風箏,來去放紙鷂,來去放風箏。,,動詞,,13藝文與教育
13-7,報告,boˋ goˋ,報告,寫報告,寫報告。,,名詞,動詞,13藝文與教育
13-8,報紙（新聞紙）,boˋ zhi^ (sin+ vunˇ zhi^),報紙,逐朝晨（朝脣）有人來送報紙,每天早上有人來送報紙。,,名詞,,13藝文與教育
13-9,插花,cab^ fa+,插花,阿姆逐禮拜去學插花,媽媽每個禮拜去學插花。,,動詞,,13藝文與教育
13-10,操場,cau+ chongˇ,操場,走操場五輪,跑操場五圈。,,名詞,,13藝文與教育
13-11,傳統,chonˇ tung^,傳統,傳統風俗,傳統風俗。,,名詞,,13藝文與教育
13-12,唱,chongˋ,唱,唱歌,唱歌。,,動詞,,13藝文與教育
13-13,暑假,chu^ ga^,暑假,舊年暑假，同學去韓國三日,去年暑假，同學去韓國三天。,「假」亦可讀為「gaˋ」,名詞,,13藝文與教育
13-14,捽布,cudˋ buˋ,橡皮擦,鉛筆寫毋著，使得用捽布捽,鉛筆寫錯，可以用橡皮擦擦拭。,,名詞,,13藝文與教育
13-15,打第一（打頭名）,da^ tiˋ rhid^ (da^ teuˇ miangˇ),得第一,講着食哦！佢打第一,說到吃哦！他得第一啦。,,動詞,,13藝文與教育
13-16,畫,faˋ/vagˋ,繪畫,"畫一張圖
畫出來","畫一張圖。
畫出來。",,名詞,動詞,13藝文與教育
13-17,活動,fadˋ tungˋ,活動,辦活動,辦活動。,,名詞,,13藝文與教育
13-18,發表,fad^ biau^,發表,發表研究成果,發表研究成果。,,動詞,,13藝文與教育
13-19,粉枋（烏枋）,fun^ biong+ (vu+ biong+),黑板,粉枋吂捽淨，過捽一下,黑板沒擦乾淨，再擦一下。,,名詞,,13藝文與教育
13-20,粉枋捽,fun^ biong+ cudˋ,板擦,粉枋恁屙糟，粉枋捽拿來捽淨,黑板那麼髒，板擦拿來擦乾淨。,,名詞,,13藝文與教育
13-21,教育,gauˋ rhug^,教育,"教育部
厥爺哀同佢教育都十分好","教育部。
他父母把他教育得非常好。",,名詞,動詞,13藝文與教育
13-22,教室,gauˋ shid^,教室,拚掃教室愛認真,打掃教室要認真。,,名詞,,13藝文與教育
13-23,搞,gau^,玩耍；弄,老妹當好搞水，逐擺都講愛去河壩搞。,妹妹很愛玩水，每次都說要去河邊玩。,,動詞,,13藝文與教育
13-24,校長,gau^ zhong^,校長,佢對主任，一路做到校長,他從主任，一路做到校長。,,名詞,,13藝文與教育
13-25,教,gau+,教導,"細人還細斯愛教
係毋會，斯愛教分佢會","小孩還小就要教
如果不會，就要教到他會為止。",,動詞,,13藝文與教育
13-26,教書,gau+ shu+,教書,阿姆在學校教書，明年愛退休咧！,媽媽在學校教書，明年要退休了！,,動詞,,13藝文與教育
13-27,歌,goˊ/go+,歌,"你唱个係麼个歌？
這條歌當好聽","你唱的是什麼歌？
這首歌很好聽。",本讀go+，口語goˊ,名詞,,13藝文與教育
13-28,講古,gong^ gu^,講故事,𠊎當好聽阿爹講古,我很喜歡聽祖父講故事。,,動詞,,13藝文與教育
13-29,古（故事）,gu^ (guˋ siiˋ),故事,這條古當感人,這個故事很感人。,,名詞,,13藝文與教育
13-30,國中,guad^ zhung+,國中,中山國中,中山國中。,,名詞,,13藝文與教育
13-31,功課,gung+ koˋ,功課,逐日都有功課愛寫,每天都有功課要寫。,,名詞,,13藝文與教育
13-32,客話,kag^ faˋ,客家話,厥客話講來十分好,他的客語講得非常好。,,名詞,,13藝文與教育
13-33,翕相,himˋ/hib^ siongˋ,照相,你三儕過來，企共下翕相,你們三個過來，站一起拍照。,,動詞,,13藝文與教育
13-34,學,hogˋ,學習,學人做生理,學人家做生意。,,動詞,,13藝文與教育
13-35,學校,hogˋ gau^,學校,私立學校,私立學校。,,名詞,,13藝文與教育
13-36,學生,hogˋ sang+/sen+ ,學生,恁多個學生,那麼多個學生。,,名詞,,13藝文與教育
13-37,鉛筆,rhenˇ bid^,鉛筆,一支鉛筆,一支鉛筆。,,名詞,,13藝文與教育
13-38,音樂,rhim+ ngogˋ,音樂,音樂課,音樂課。,,名詞,,13藝文與教育
13-39,運動,rhunˋ tungˋ,運動,阿爹逐朝晨（朝脣）會去公園運動,祖父每天早上會去公園運動。,,動詞,,13藝文與教育
13-40,運動會,rhunˋ tungˋ fuiˋ,運動會,下禮拜六學校辦運動會,下禮拜六學校辦運動會。,,名詞,,13藝文與教育
13-41,運動埕,rhunˋ tungˋ changˇ,運動場,學生在運動埕項走相逐,學生在運動場上賽跑。,,名詞,,13藝文與教育
13-42,節目,zied^ mug^,節目,這節目當精彩，你來共下看,這節目很精采，你來一起看。,,名詞,,13藝文與教育
13-43,足球（腳球）,ziug^ kiuˇ (giog^ kiuˇ),足球,踢足球,踢足球。,,名詞,,13藝文與教育
13-44,考,kau^,考,佢考着博士班，厥爺哀當暢,他考上博士班，他父母很開心。,,動詞,,13藝文與教育
13-45,考試,kau^ shiˋ,考試,天光日愛考試，愛較拚兜,明天要考試，要認真一點。,,名詞,動詞,13藝文與教育
13-46,球場,kiuˇ chongˇ,球場,在球場項打球,在球場上打球。,,名詞,,13藝文與教育
13-47,球,kiuˇ,球,使毋得在教室肚擲球,不可以在教室裡丟球。,,名詞,,13藝文與教育
13-48,課,koˋ,課,音樂課,音樂課。,,名詞,,13藝文與教育
13-49,課本,koˋ bun^,課本,佢無帶着課本，所以同同學共下看,他沒帶到課本，所以跟同學一起看。,,名詞,,13藝文與教育
13-50,課文,koˋ vunˇ,課文,先生喊佢企起來念課文,老師叫他站起來念課文。,,名詞,,13藝文與教育
13-51,科學,ko+ hogˋ,科學,科學家,科學家。,,名詞,,13藝文與教育
13-52,開學,koi+ hogˋ,開學,下禮拜一愛開學咧,下禮拜一要開學了。,,動詞,,13藝文與教育
13-53,看戲,konˋ hiˋ,看戲,廟埕前看戲,廟口前看戲。,,動詞,,13藝文與教育
13-54,籃球,lamˇ kiuˇ,籃球,籃球比賽,籃球比賽。,,名詞,,13藝文與教育
13-55,旅行,li^ hangˇ,旅行,出國旅行愛保險,出國旅行要保險。,,動詞,,13藝文與教育
13-56,尞, liauˋ,玩；休閒；休息,"這禮拜六去尋你尞，好無？
歸家人愛去哪尞？
好尞一下咧，目珠會看壞撇。","這禮拜六去找你玩，好嗎？
全家人要去哪裡玩？
該休息一下了，眼睛會看壞。",,動詞,,13藝文與教育
13-57,練習,lienˋ sibˋ,練習,多練習，斯會進步,多練習，就會進步。,,動詞,,13藝文與教育
13-58,溜滑梯（觸車）,liu+ vadˋ toi+ (chuˋ cha+),溜滑梯,搞溜滑梯愛排列,玩溜滑梯要排隊。,,名詞,,13藝文與教育
13-59,研究,ngienˇ giuˋ,研究,"佢專門研究蟲
阿哥讀研究所","他專門研究昆蟲。
哥哥讀研究所。",ngien  giuˋ亦可,名詞,,13藝文與教育
13-60,年生,ngienˇ sen+,...年級,"老弟今年二年生
你這下幾多年生？","弟弟今年二年級。
你現在幾年級？",,名詞,,13藝文與教育
13-61,避暑,pid^ chu^,放暑假,學生七月開始避暑,學生七月開始放暑假。,,動詞,名詞,13藝文與教育
13-62,泅水（泅身）,ciuˇ shui^ (ciuˇ shinˊ),游泳,在河壩泅水,在河裡游泳。,,動詞,,13藝文與教育
13-63,小學,siau^ hogˋ,小學,讀小學,讀小學。,,名詞,,13藝文與教育
13-64,字,siiˋ,字,這篇文章有幾多隻字？,這篇文章有多少個字？,,名詞,,13藝文與教育
13-65,書,shu+,書,一本書,一本書。,,名詞,,13藝文與教育
13-66,書店,shu+ diamˋ,書店,這間書店麼个書都有賣,這間書店什麼書都有賣。,,名詞,,13藝文與教育
13-67,書包,shu+ bau+,書包,字簿在書包裡肚,作業簿在書包裡。,,名詞,,13藝文與教育
13-68,大學,taiˋ hogˋ,大學,臺灣大學,臺灣大學。,,名詞,,13藝文與教育
13-69,聽講,ten+ gong^,聽說；聽話,聽講佢愛去英國留學,聽說他要去英國留學。,,動詞,,13藝文與教育
13-70,跳舞,tiauˋ vu^,跳舞,共下跳舞,一起跳舞。,,動詞,,13藝文與教育
13-71,跳格,tiauˇ gag^,跳格子,跳格進前愛先在地泥項畫格,跳格子前要先在地板上畫格子。,,動詞,,13藝文與教育
13-72,跳索,tiauˇ sog^,跳繩,跳索愛注意，莫徑着！,跳繩要注意，不要絆到！,,動詞,,13藝文與教育
13-73,電影,tienˋ rhang^,電影,佢逐禮拜都去看電影,他每星期都去看電影。,,名詞,,13藝文與教育
13-74,圖,tuˇ,圖,畫一張圖,畫一張圖。,,名詞,,13藝文與教育
13-75,圖書館,tuˇ shu+ guan^,圖書館,入去圖書館愛細聲,進入圖書館要小聲。,,名詞,,13藝文與教育
13-76,讀,tugˋ,讀,讀書係讀毋來，斯去做事,如果讀書讀不來，就去工作。,,動詞,,13藝文與教育
13-77,讀書,tugˋ shu+,讀書；上學,"在間項讀書
佢堵好愛去讀書","在房間裡讀書。
他恰好要去上學。",,動詞,,13藝文與教育
13-78,同學,tungˇ hogˋ,同學,同學莫冤家,同學不要吵架。,,名詞,,13藝文與教育
13-79,文字,vunˇ siiˋ,文字,愛用文字記錄落來，正毋會毋記得,要用文字記錄下來，才不會忘記。,,名詞,,3外在活動與動作
13-80,文章,vunˇ zhong+,文章,寫文章,寫文章。,,名詞,,13藝文與教育
13-81,心得,sim+ ded^,心得,研習過後愛交心得,研習過後要交心得。,,名詞,,13藝文與教育
13-82,新聞,sin+ vunˇ,新聞,看新聞,看新聞。,,名詞,,13藝文與教育
13-83,走相逐,zeu^ siong+ giug^,賽跑,六個人在該走相逐,六個人在那賽跑。,,動詞,,13藝文與教育
13-84,主持,zhu^ chiˇ,主持,這節目係麼人主持个？,這節目是誰主持的？,,動詞,,13藝文與教育
13-85,主角,zhu^ gog^,主角,該齣戲个主角高天天,那部戲的主角很高。,,名詞,,13藝文與教育
14-1,拜,baiˋ,祭拜,"拜祖公
拜神明","祭拜祖先。
祭拜神明。",,動詞,,14歲時祭儀、習俗與宗教
14-2,香,hiong+,香（味道）；香（祭拜用品）,"爌肉个味瑞當香
擎三支香拜喏","爌肉的味道很香。
拿三支香拜拜。",,形容詞,名詞,14歲時祭儀、習俗與宗教
14-3,點香（燒香）,diam^ hiong+ (sheu+ hiong+),燒香,去廟項點香拜喏,去廟裡燒香拜拜。,,動詞,,14歲時祭儀、習俗與宗教
14-4,鬼,gui^,鬼,你仰脣恁緊張？看着鬼係無？,你怎麼那麼緊張？看到鬼是嗎？,,名詞,,14歲時祭儀、習俗與宗教
14-5,廟,miauˋ,廟,"義民廟
去廟項看人做戲","義民廟。
去廟口看人演戲。",,名詞,,14歲時祭儀、習俗與宗教
14-6,祖公 ,zu^ gung+ ,祖先,過節愛拜祖公,過節要祭拜祖先。,,名詞,,14歲時祭儀、習俗與宗教
14-7,伯公,bag^ gung+,土地公,初一十五愛拜伯公,初一十五要拜土地公。,,名詞,,14歲時祭儀、習俗與宗教
14-8,伯公下,bag^ gung+ ha+,土地公廟、土地公廟旁,阿爹在伯公下坐涼,爺爺在土地公廟旁乘涼。,,副詞,,14歲時祭儀、習俗與宗教
14-9,神明,shinˇ minˇ,神明,拜神明,拜神明。,,名詞,,14歲時祭儀、習俗與宗教
14-10,天公,tien+ gung+,老天爺；玉皇大帝,"天公落雨
年初九天公生","天空下雨。
年初九玉皇大帝生辰。",,名詞,,14歲時祭儀、習俗與宗教
14-11,出世,chud^ sheˋ,出生,嬰兒正出世當得人惜,嬰兒剛出生時很可愛。,,動詞,,14歲時祭儀、習俗與宗教
14-12,生日, sang+ ngid^,生日,阿爹這禮拜做大生日,祖父這星期過大壽。,,名詞,,14歲時祭儀、習俗與宗教
14-13,過身,goˋshin+,過世,阿太過身十外年咧！,曾祖母（父）過世十幾年了！,,動詞,,14歲時祭儀、習俗與宗教
14-14,嫁,gaˋ,嫁,"阿伯這禮拜愛嫁妹
你吂嫁，佢吂討","伯伯這星期要嫁女兒。
你未嫁，他未娶。",,動詞,,14歲時祭儀、習俗與宗教
14-15,結婚,gied^ fun+,結婚,阿哥下禮拜愛結婚,哥哥下禮拜要結婚。,,虛詞,,14歲時祭儀、習俗與宗教
14-16,食酒,shidˋ ziu^,喝喜酒；喝酒,"阿泉討親，共下來去食酒好無？
食酒莫駛車，駛車莫食酒！","阿泉娶親，一起去喝喜酒好嗎？
喝酒不開車，開車不喝酒！",,動詞,,14歲時祭儀、習俗與宗教
14-17,過年,goˋ ngienˇ,過年,過年尞歸禮拜，愛去哪行行嚟無？,過年放一星期假，要去哪裡走走嗎？,,名詞,,14歲時祭儀、習俗與宗教
14-18,紅包,fungˇ bau+,紅包,你有紅包袋無？分一隻分𠊎,你有紅包袋嗎？分一個給我。,,名詞,,14歲時祭儀、習俗與宗教
14-19,紙炮,zhi^ pauˋ,鞭炮,過年會打紙炮,過年會放鞭炮。,,名詞,,14歲時祭儀、習俗與宗教
14-20,打紙炮,da^ zhi^ pauˋ,放鞭炮,細人在禾埕項打紙炮,小孩子在院子裡放鞭炮。,,動詞,,14歲時祭儀、習俗與宗教
14-21,季節,guiˋ zied^,季節,一年有四個季節,一年有四個季節。,,名詞,,14歲時祭儀、習俗與宗教
14-22,新年,sin+ ngienˇ,新年,過新年，著新衫！,過新年，穿新衣！,,名詞,,14歲時祭儀、習俗與宗教
14-23,正月半,zhang+ ngiedˋ banˋ,正月半，元宵節,正月半，各地都有燈會,元宵節，各地都有燈會。,,名詞,,14歲時祭儀、習俗與宗教
14-24,五月節,ng^ ngiedˋ zied^,端午節,五月節食粽,端午節吃粽子。,,名詞,,14歲時祭儀、習俗與宗教
14-25,䌈粽,tag^ zungˋ,包粽子,五月節阿奶會䌈粽,端午節祖母會包粽子。,,動詞,,14歲時祭儀、習俗與宗教
14-26,冬節（冬至）,dung+ zied^ (dung+ zhiˋ),冬至,"冬節該日，日盡短
冬節食惜圓，斯大加一歲","冬至那天，白天最短。
冬至吃湯圓，就會長一歲。",,名詞,,14歲時祭儀、習俗與宗教
15-1,恁泥,an^ neˇ,這樣,"逐擺都恁泥，會譴死！
恁泥斯當會咧！","每次都這樣，會氣死！
這樣就很棒了！",,副詞,,15代詞
15-2,等,en+ nenˊ,我們（包含所有聽話者）,,,,代詞,,15代詞
15-3,等大家（大自家）,en+ nenˊ taiˋ ga+ (taiˋ ci+ ga+),我們大家（包含所有聽話者）,,,,代詞,,15代詞
15-4,這兜（）,en+ lia^ deu+ (enˊ),咱們（包含所有聽話者）,,,,代詞,,15代詞
15-5,該,gaiˋ,那,該狗有狗蝨,那隻狗有狗蝨。,,代詞,,15代詞
15-6,該兜,gaiˋ deu+,那些,該兜書放地泥項會徑人,那些書放在地板上會絆倒人。,,副詞,,15代詞
15-7,該片,gaiˋ pien^,那邊,該片山較低，這片較高,那邊的山比較低，這邊的山比較高。,,副詞,,15代詞
15-8,該位,gaiˋ vuiˋ,那裡,該位有賣煙腸，去買兩支來食,那裡有賣香腸，去買兩支來吃。,,副詞,,15代詞
15-9,該下（該滿）,gaiˋ haˋ (gaiˋ man+/gaiˋ manˊ),那時,"做大水該下已得人驚
該下𠊎還細，哪有可能記得","水災那時候非常可怕。
那時我還小，怎麼可能記得。",,副詞,,15代詞
15-10,該央時（該當時）,gaiˋ rhong+ shiˇ (gaiˋdong+ shiˇ),那時；那時候,"讀大學該央時
該央時个風搓當嚴重","讀大學那時。
那時的颱風很嚴重。",,副詞,,15代詞
15-11,個人,gaiˋ nginˇ,個人,𠊎個人个想法同大家無共樣,我個人的想法跟大家不一樣。,,代詞,,15代詞
15-12,幾,gi^/gid^,疑問詞,這西瓜幾多錢？,這西瓜多少錢？,,代詞,,15代詞
15-13,佢,giˇ,他,,,,代詞,,15代詞
15-14,厥等,gia+ nenˊ,他們,,,,代詞,,15代詞
15-15,厥（厥个）,gia+ (gia+ gai+),他的,,,,代詞,,15代詞
15-16,這,lia^ ,這,係這隻，毋係該隻,是這個，不是那個。,,代詞,,15代詞
15-17,這片,lia^ pien^,這邊,這片地泥仰脣恁滑？,這邊地板怎麼那麼滑？,,代詞,,15代詞
15-18,這位（這項）,lia^ vuiˋ (lia^ hong+),這裡（此處）,這位係市場，過行過去兜有賣場,這裡是市場，再走過去一點有賣場。,,代詞,,15代詞
15-19,這兜,lia^ deu+,這些,這兜糖，你拿去食啊！,這些糖果，你拿去吃吧！,,代詞,,15代詞
15-20,其他,kiˇ ta+,其他,還有其他个事無？,還有其他的事嗎？,,代詞,,15代詞
15-21,麼个,ma^ gai+,什麼,你講麼个？𠊎無聽着,你說什麼？我沒聽到。,,代詞,,15代詞
15-22,麼人,men^ nginˇ,什麼人；誰,若屋家恁鬧熱，麼人來尞？,你家裡那麼熱鬧，誰來串門子？,,代詞,短語,15代詞
15-23,若等,ngia+ nenˊ,你們,,,,代詞,,15代詞
15-24,哪,neˋ,哪,哪個？,哪個？,,代詞,,15代詞
15-25,哪兜,neˋ deu+,哪些,哪兜係愛擲撇个？,哪些是要丟掉的？,,代詞,,15代詞
15-26,哪位,neˋ vuiˋ,哪裡,你在哪位？,你在哪裡？,,代詞,,15代詞
15-27,你,hnˇ,你,,,,代詞,,15代詞
15-28,吾（吾个）,nga+ (nga+ gai+),我的,,,,代詞,,15代詞
15-29,𠊎,ngaiˇ,我,,,,代詞,,15代詞
15-30,𠊎自家,ngaiˇ ci+ ga+,我自己,莫講你，𠊎自家乜無好食！,別說你，我自己也沒得吃！,,代詞,,15代詞
15-31,吾等,nga+ nenˊ,我們（不含受話者）,,,,代詞,,15代詞
15-32,若（若个）,ngia+ (ngia+ gai+),你的,,,,代詞,,15代詞
15-33,仰脣（仰）,ngiong^ shunˇ (ngiong^),怎樣,"這菜仰脣賣？
無你試着愛仰脣做正著？","這菜怎麼賣？
不然你覺得要怎麼做才對？",,副詞,,15代詞
15-34,仰會 (仰脣會),ngiong^ voiˋ (ngiong^ shunˇ voiˋ)  ,怎麼會,"你仰會恁慶！
你仰會知厥名？","你怎麼會這麼厲害！
你怎麼會知道他的名字？",,虛詞,,15代詞
15-35,別儕（別人）,pedˋ saˇ (pedˋ nginˇ),別人,,,,副詞,,15代詞
15-36,自家,ci+ ga+,自己,在外地做事，愛好好照顧自家！,在外面工作，要好好照顧自己！,,代詞,,15代詞
15-37,大家（大自家）,taiˋ ga+ (taiˋ ci+ ga+),大家,佢對人當惡，大家都已惱佢,他對人很凶，大家都很討厭他。,,代詞,,15代詞
15-38,大人,taiˋ nginˇ,大人,大人講个話愛聽,大人說的話要聽。,,名詞,,15代詞
16-1,把,ba^,把（量詞）,一把竹,一把竹子。,,數/量詞,,16數詞量詞
16-2,八（8）,bad^,8,,,,數/量詞,,16數詞量詞
16-3,百,bag^,百（數詞）,"總共百五！
算你兩百個銀斯好！","總共一百五十元！
算你兩百元就好！",,數/量詞,,16數詞量詞
16-4,擺（到）,bai^ (doˋ),次、回（量詞）,使得過講一擺無?,可以再說一次嗎？,,數/量詞,,16數詞量詞
16-5,半,banˋ,半,這半析雞送你,這半隻雞送你。,,數/量詞,,16數詞量詞
16-6,班,ban+,班級（量詞）,這間學校正五個班,這間學校才五個班級。,,數/量詞,,16數詞量詞
16-7,杯,bui+,杯（量詞）,使得倒加一杯來無？,可以再倒一杯嗎？,,數/量詞,,16數詞量詞
16-8,本,bun^,本（量詞）,一本書,一本書。,,數/量詞,,16數詞量詞
16-9,車,cha+,車（量詞）,東西恁多，怕愛兩車正載得撇,東西那麼多，可能要兩車次才載得了。,,數/量詞,,16數詞量詞
16-10,尺,chag^,尺；臺尺,"一支尺
大約五尺長","一支尺。
大約五尺長。",,名詞,數/量詞,16數詞量詞
16-11,層,cenˇ,層（量詞）,九層粄,九層糕。,,數/量詞,,16數詞量詞
16-12,串,chonˋ,串（量詞）,一串玉蘭花,一串玉蘭花。,,數/量詞,,16數詞量詞
16-13,床,congˇ,床（量詞）,一床菜頭粄,一床蘿蔔糕。,,數/量詞,,16數詞量詞
